job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
229,AI Engineer,Startup,E-commerce,Singapore,Remote,Entry,2,PhD,1,1,0,0,0,50199,2,2022,Medium,9
230,Machine Learning Engineer,Enterprise,Technology,Germany,Onsite,Mid,4,PhD,0,1,1,0,0,112836,6,2024,High,4
231,Data Engineer,Startup,Technology,Germany,Hybrid,Entry,14,Master,1,0,0,1,0,82552,6,2024,Medium,2
232,AI Engineer,Medium,Education,Germany,Onsite,Entry,5,Master,1,1,0,0,1,75984,2,2021,Low,3
233,Data Analyst,Enterprise,E-commerce,India,Hybrid,Entry,8,Master,1,0,1,1,1,71043,9,2023,Low,9
234,Data Analyst,Medium,E-commerce,Australia,Hybrid,Senior,10,PhD,0,0,0,0,1,135840,10,2026,Medium,3
235,Data Scientist,Medium,E-commerce,Germany,Onsite,Entry,2,PhD,0,1,0,0,0,151623,1,2022,Medium,1
236,Data Engineer,Medium,Healthcare,USA,Onsite,Mid,14,Bachelor,0,1,1,0,1,153494,4,2023,Medium,9
237,Business Analyst,MNC,Retail,Germany,Remote,Mid,5,PhD,0,0,1,1,1,103730,4,2020,Low,2
238,AI Engineer,Medium,Finance,Germany,Onsite,Mid,10,Bachelor,1,0,0,0,0,153055,1,2021,Low,2
239,Machine Learning Engineer,Enterprise,E-commerce,UK,Hybrid,Senior,1,Bachelor,1,0,0,0,0,175825,12,2024,High,8
240,Data Engineer,Startup,E-commerce,Australia,Remote,Mid,8,Master,1,1,1,1,0,81044,5,2022,Medium,3
241,Data Engineer,Medium,E-commerce,Germany,Hybrid,Senior,11,PhD,0,1,1,0,0,123732,6,2026,High,3
242,Data Analyst,Enterprise,Technology,Australia,Hybrid,Entry,8,PhD,1,0,1,0,0,182020,9,2025,High,3
243,Data Scientist,Medium,E-commerce,India,Onsite,Entry,6,Bachelor,0,1,0,1,0,147169,11,2022,Low,6
244,Data Scientist,Startup,Finance,Canada,Hybrid,Senior,13,Bachelor,0,1,0,1,0,104277,8,2022,Medium,4
245,AI Engineer,Enterprise,E-commerce,Australia,Onsite,Senior,10,PhD,0,0,1,0,1,100494,4,2020,High,2
246,Data Analyst,Enterprise,Finance,Australia,Hybrid,Senior,8,Bachelor,1,0,1,1,1,60138,6,2024,High,4
247,Data Engineer,Startup,Healthcare,Germany,Remote,Entry,3,PhD,0,1,1,1,1,116974,7,2022,Medium,3
248,Business Analyst,Enterprise,Retail,Singapore,Onsite,Senior,9,PhD,0,1,0,1,1,152335,6,2023,High,7
249,Data Analyst,Startup,Technology,Germany,Remote,Entry,0,Bachelor,0,1,1,0,0,187108,5,2025,Low,4
250,AI Engineer,Enterprise,Finance,Germany,Onsite,Entry,0,Master,0,1,0,0,0,99153,1,2025,Medium,1
251,AI Engineer,Enterprise,Education,UK,Remote,Mid,1,PhD,0,0,0,1,1,160993,7,2022,Medium,7
252,Data Analyst,Startup,Healthcare,Singapore,Onsite,Entry,9,Bachelor,1,0,1,0,1,189793,11,2025,Medium,4
253,AI Engineer,Startup,Retail,Canada,Remote,Senior,13,Bachelor,0,1,0,1,1,54857,7,2022,Medium,9
254,Data Analyst,Enterprise,Retail,UK,Remote,Senior,10,Bachelor,0,0,0,1,0,134049,5,2022,High,4
255,Machine Learning Engineer,Enterprise,Retail,UK,Onsite,Senior,2,PhD,0,1,0,1,1,114338,12,2020,Low,7
256,Data Analyst,Startup,Finance,UK,Onsite,Entry,13,PhD,0,0,1,0,1,136808,9,2024,High,6
257,Data Analyst,MNC,Healthcare,Singapore,Hybrid,Entry,1,PhD,1,1,1,1,0,53554,12,2023,Low,6
258,AI Engineer,Startup,E-commerce,India,Hybrid,Mid,3,Bachelor,0,0,1,1,0,147670,3,2025,Low,2
259,AI Engineer,Enterprise,Education,Canada,Onsite,Mid,7,Master,1,0,0,1,1,59701,1,2021,Medium,5
260,Data Scientist,Enterprise,Healthcare,India,Onsite,Senior,2,Master,0,0,0,1,1,161160,5,2022,Low,4
261,Data Scientist,Enterprise,Healthcare,India,Remote,Entry,3,PhD,0,0,1,1,1,129307,4,2024,Medium,1
262,Machine Learning Engineer,Startup,Healthcare,Canada,Remote,Senior,1,PhD,0,0,1,1,1,199301,6,2020,High,9
263,Data Scientist,Enterprise,Finance,India,Hybrid,Senior,0,PhD,1,0,0,1,1,143711,2,2023,Medium,3
264,Data Analyst,MNC,Education,Singapore,Hybrid,Senior,13,Master,1,1,0,0,0,53475,5,2024,Low,9
265,AI Engineer,Medium,Finance,Canada,Hybrid,Mid,7,Master,0,1,0,0,1,121582,8,2022,Low,1
266,Data Scientist,MNC,Education,Australia,Remote,Senior,6,PhD,1,0,1,1,1,116794,8,2024,Medium,7
267,Data Scientist,Startup,Education,Australia,Remote,Mid,9,Bachelor,1,0,1,1,0,97231,12,2020,High,9
268,Machine Learning Engineer,Enterprise,Finance,Germany,Remote,Entry,1,Master,1,1,1,1,1,98190,2,2021,High,2
269,Data Engineer,Startup,Education,UK,Hybrid,Senior,7,PhD,0,0,0,1,0,66727,3,2020,Medium,3
270,Machine Learning Engineer,Medium,Healthcare,Australia,Onsite,Mid,12,Master,1,0,1,0,0,141260,9,2025,High,2
271,Data Analyst,Startup,Finance,Australia,Hybrid,Entry,9,Bachelor,1,1,0,1,1,184766,11,2025,High,7
272,AI Engineer,Enterprise,Education,India,Remote,Mid,2,Bachelor,1,0,1,0,0,151542,11,2021,High,8
273,Machine Learning Engineer,Medium,Retail,Canada,Hybrid,Senior,6,Master,1,0,0,0,1,61643,7,2022,Medium,6
274,Data Scientist,Medium,Finance,USA,Hybrid,Entry,0,PhD,1,0,0,1,0,195156,9,2023,Medium,1
275,AI Engineer,Enterprise,Technology,India,Hybrid,Entry,11,Master,1,1,0,1,0,189011,4,2025,Low,5
276,AI Engineer,Enterprise,Finance,India,Hybrid,Entry,12,PhD,0,0,0,1,1,128042,11,2020,Low,1
277,Data Scientist,Enterprise,Finance,Singapore,Remote,Mid,14,Master,0,1,0,0,0,88281,7,2023,Low,3
278,Machine Learning Engineer,Startup,Finance,Canada,Hybrid,Mid,13,Bachelor,1,0,1,0,1,179916,7,2020,Medium,1
279,Data Scientist,MNC,Education,USA,Remote,Mid,2,Master,1,1,1,0,1,122036,7,2023,Medium,2
280,Data Engineer,Startup,Finance,USA,Hybrid,Entry,8,PhD,0,0,1,0,1,157227,10,2021,Medium,1
281,AI Engineer,Startup,Technology,Germany,Remote,Senior,14,PhD,1,1,1,1,1,85115,11,2026,Medium,7
282,Business Analyst,MNC,E-commerce,India,Onsite,Senior,3,Bachelor,0,1,1,1,1,112335,5,2024,Medium,7
283,Business Analyst,Enterprise,Finance,Singapore,Remote,Entry,0,PhD,1,1,0,1,1,186556,6,2024,High,4
284,Data Analyst,Enterprise,Retail,UK,Remote,Senior,10,PhD,0,1,1,1,0,193332,4,2021,Low,2
285,Data Scientist,MNC,Technology,Australia,Onsite,Entry,13,Bachelor,0,0,1,0,0,90000,11,2021,Medium,4
286,Data Scientist,MNC,E-commerce,India,Onsite,Senior,5,PhD,1,1,0,1,0,131599,9,2022,Low,4
287,Data Analyst,Startup,Education,UK,Onsite,Senior,0,PhD,1,1,1,0,1,141651,4,2025,Medium,9
288,Data Analyst,Medium,Finance,UK,Onsite,Senior,9,Master,1,1,1,1,0,178637,9,2025,Low,9
289,Data Analyst,MNC,E-commerce,Canada,Onsite,Mid,0,Master,0,0,0,1,0,175696,9,2020,Medium,5
290,AI Engineer,Startup,Retail,India,Onsite,Mid,1,Master,0,0,0,0,0,85496,5,2023,Medium,7
291,Data Engineer,Medium,Technology,Canada,Hybrid,Entry,14,Master,0,0,0,0,1,197752,9,2021,Low,7
292,Data Scientist,Enterprise,Technology,Germany,Hybrid,Mid,13,Master,0,1,1,0,1,118617,9,2023,High,3
293,AI Engineer,Enterprise,Education,UK,Onsite,Entry,2,Master,0,1,1,1,1,101316,12,2020,Medium,9
294,Data Analyst,Startup,Education,USA,Remote,Mid,12,Master,1,1,0,0,1,158002,3,2023,High,3
295,Data Scientist,Startup,Education,UK,Remote,Senior,1,Bachelor,0,1,1,1,0,117459,12,2025,High,7
296,AI Engineer,MNC,E-commerce,Germany,Onsite,Mid,7,Master,0,0,1,1,0,116213,3,2026,Low,7
297,Data Engineer,Enterprise,Finance,UK,Hybrid,Mid,5,PhD,1,0,1,1,0,128103,4,2024,Medium,9
298,AI Engineer,Startup,Healthcare,Canada,Hybrid,Mid,14,Bachelor,1,0,0,1,0,102339,8,2022,Low,7
299,Data Engineer,Enterprise,Technology,India,Remote,Entry,0,Master,0,0,1,0,1,160555,3,2020,Medium,5
300,Data Analyst,Enterprise,Healthcare,USA,Onsite,Entry,5,Master,0,1,0,0,0,72394,2,2020,High,2
301,Data Engineer,MNC,Technology,Canada,Hybrid,Senior,0,PhD,1,0,1,0,0,71078,12,2022,High,1
302,Data Scientist,Medium,Education,Australia,Onsite,Senior,8,Bachelor,1,1,1,1,0,166302,6,2025,High,6
303,Data Analyst,MNC,Finance,India,Onsite,Senior,13,PhD,0,1,0,1,1,116132,3,2025,Medium,9
304,Data Scientist,Startup,Finance,USA,Remote,Mid,2,PhD,0,0,0,0,0,190387,9,2020,Medium,3
305,Business Analyst,MNC,Technology,Germany,Onsite,Senior,11,Bachelor,1,0,0,1,0,135535,10,2022,High,1
306,Machine Learning Engineer,MNC,E-commerce,UK,Onsite,Entry,0,PhD,1,0,0,1,1,159370,9,2025,High,1
307,Data Engineer,Enterprise,Education,USA,Remote,Senior,0,Bachelor,1,1,1,0,0,97716,10,2025,High,9
308,Machine Learning Engineer,MNC,Finance,Singapore,Hybrid,Senior,1,PhD,0,0,1,1,0,166511,6,2021,High,9
309,Machine Learning Engineer,Startup,Finance,Australia,Onsite,Senior,12,Bachelor,0,0,1,0,1,147363,5,2026,Medium,6
310,Data Engineer,Medium,Retail,Germany,Remote,Senior,5,Master,0,1,1,1,0,142454,11,2021,Medium,3
311,Data Analyst,MNC,Finance,India,Hybrid,Senior,0,Bachelor,1,1,0,0,1,129503,2,2025,Medium,9
312,Business Analyst,MNC,Retail,Singapore,Onsite,Entry,6,PhD,0,0,0,0,0,152694,8,2023,Low,5
313,Data Scientist,Medium,Finance,USA,Hybrid,Mid,10,PhD,0,0,1,0,0,98443,3,2024,High,8
314,AI Engineer,Startup,Finance,Germany,Remote,Senior,11,Master,1,1,1,1,0,174441,5,2024,Low,4
315,Data Scientist,Startup,E-commerce,India,Onsite,Mid,3,Master,0,0,0,0,0,109715,10,2026,High,1
316,AI Engineer,MNC,E-commerce,Singapore,Remote,Senior,6,Master,0,1,1,1,0,131509,11,2020,Low,2
317,Data Scientist,Enterprise,Education,Singapore,Remote,Mid,3,Bachelor,1,1,1,1,1,64540,4,2025,Medium,8
318,Data Engineer,MNC,Finance,Canada,Onsite,Entry,10,Bachelor,1,1,0,0,0,81725,3,2020,High,4
319,Business Analyst,Medium,Education,UK,Remote,Mid,3,Bachelor,1,1,0,0,0,105366,11,2023,High,1
320,AI Engineer,Medium,Education,Germany,Hybrid,Senior,13,Bachelor,0,1,0,1,0,197607,3,2024,High,5
321,Data Analyst,Medium,Education,Singapore,Remote,Mid,3,Bachelor,0,0,0,0,1,144402,9,2021,Medium,4
322,Data Scientist,MNC,Education,Canada,Onsite,Mid,9,PhD,0,0,1,0,0,79173,2,2021,Medium,5
323,Data Scientist,MNC,Technology,Australia,Onsite,Senior,11,PhD,0,1,1,0,0,68447,3,2026,High,3
324,AI Engineer,Startup,Technology,Australia,Hybrid,Mid,9,PhD,1,1,1,1,0,54318,5,2022,Low,4
325,Data Analyst,Enterprise,Finance,India,Onsite,Senior,7,Bachelor,0,0,1,1,0,167408,11,2021,Medium,8
326,Data Analyst,MNC,Technology,Singapore,Remote,Entry,1,Master,1,0,1,0,0,68803,11,2024,Low,6
327,Data Engineer,Startup,Finance,Singapore,Remote,Senior,7,PhD,0,1,1,1,0,143784,12,2022,Low,5
328,Data Engineer,MNC,E-commerce,USA,Onsite,Entry,9,PhD,1,1,0,0,0,110409,4,2020,Medium,4
329,Data Engineer,Startup,Healthcare,Singapore,Hybrid,Mid,10,Bachelor,1,1,0,0,0,187601,12,2023,Medium,2
330,Data Engineer,Startup,Retail,UK,Hybrid,Senior,0,Bachelor,0,1,1,0,0,83338,9,2024,Medium,1
331,Data Engineer,Enterprise,Technology,India,Onsite,Mid,12,Bachelor,0,0,0,0,0,196380,5,2021,Medium,4
332,Data Engineer,MNC,Technology,Germany,Remote,Entry,6,PhD,1,0,0,1,1,118925,10,2026,Low,2
333,Business Analyst,Startup,E-commerce,Singapore,Onsite,Entry,6,Master,1,0,0,0,1,156579,5,2026,High,9
334,Data Analyst,Medium,Technology,UK,Onsite,Mid,5,Bachelor,0,1,0,1,1,131670,7,2025,High,2
335,Data Engineer,Medium,Finance,Singapore,Hybrid,Senior,13,Bachelor,1,0,0,0,1,179661,4,2022,High,2
336,Data Analyst,Medium,Finance,Canada,Remote,Senior,3,Master,0,1,0,1,0,181445,5,2025,Low,6
337,Data Analyst,Enterprise,Healthcare,UK,Hybrid,Senior,4,Master,0,1,0,0,1,107991,1,2021,Medium,6
338,Machine Learning Engineer,Startup,Healthcare,Canada,Hybrid,Senior,0,Master,0,0,0,1,1,59101,7,2025,Low,4
339,Business Analyst,Enterprise,Healthcare,India,Remote,Entry,1,Bachelor,0,1,0,1,1,76966,11,2020,High,3
340,Data Engineer,MNC,Finance,Singapore,Remote,Senior,9,Bachelor,1,1,0,0,0,198512,4,2021,High,4
341,Data Scientist,MNC,Education,USA,Remote,Mid,6,PhD,1,0,0,0,1,189511,2,2025,Medium,5
342,AI Engineer,Startup,Education,Australia,Onsite,Entry,1,PhD,1,1,0,1,1,68186,7,2021,Low,8
343,Data Scientist,Medium,Healthcare,UK,Remote,Mid,7,PhD,1,1,1,0,1,88752,8,2023,High,2
344,Business Analyst,Startup,Healthcare,USA,Onsite,Mid,6,PhD,1,0,1,1,0,180314,9,2025,Medium,6
345,AI Engineer,Startup,Finance,USA,Hybrid,Mid,9,PhD,1,1,1,0,0,147253,8,2021,High,7
346,Business Analyst,Startup,E-commerce,Australia,Remote,Entry,7,PhD,0,1,0,0,1,180922,8,2025,Medium,3
347,Data Analyst,Enterprise,Technology,UK,Onsite,Senior,3,Bachelor,0,0,0,0,1,143969,8,2026,Low,5
348,AI Engineer,MNC,Retail,Singapore,Onsite,Mid,0,PhD,1,1,1,0,0,99755,7,2023,Medium,2
349,Data Analyst,Startup,Education,UK,Onsite,Mid,6,Bachelor,0,0,1,0,1,170157,2,2022,High,3
350,Data Scientist,Startup,Education,USA,Onsite,Senior,0,Bachelor,0,1,1,0,1,186265,2,2020,High,2
351,Data Scientist,Startup,Finance,Germany,Hybrid,Senior,14,Master,1,1,1,1,1,94713,12,2025,Medium,1
352,AI Engineer,Enterprise,Finance,Germany,Remote,Senior,6,Bachelor,0,0,0,1,0,157778,11,2026,High,8
353,AI Engineer,Enterprise,Retail,UK,Remote,Senior,8,Bachelor,0,0,1,1,1,102436,9,2025,High,3
354,Data Engineer,Enterprise,Retail,USA,Remote,Mid,4,Bachelor,0,1,0,1,1,168642,1,2023,High,7
355,Business Analyst,Startup,Healthcare,USA,Remote,Entry,13,Master,0,1,1,1,0,90390,1,2021,High,3
356,Data Engineer,Medium,Retail,India,Remote,Senior,14,Bachelor,0,1,0,0,1,67853,7,2026,Medium,7
357,Business Analyst,Medium,Technology,USA,Remote,Senior,1,Master,0,0,1,0,0,147697,10,2022,Medium,8
358,Data Engineer,Medium,Technology,Australia,Onsite,Mid,10,PhD,1,0,0,1,1,75752,6,2023,Low,6
359,Data Analyst,MNC,Education,Germany,Remote,Senior,13,Bachelor,0,1,1,0,1,172375,6,2023,High,9
360,AI Engineer,Startup,Technology,India,Onsite,Mid,0,PhD,1,0,1,1,0,158596,8,2022,Low,1
361,Data Scientist,Medium,Technology,Singapore,Hybrid,Mid,7,Bachelor,0,1,1,0,1,193842,11,2020,Medium,1
362,Business Analyst,Medium,Technology,Australia,Onsite,Mid,12,Master,0,0,1,1,0,83003,11,2022,High,2
363,Business Analyst,Medium,Healthcare,Singapore,Hybrid,Mid,3,PhD,1,1,1,1,0,127275,4,2025,High,4
364,Data Scientist,Startup,Education,Germany,Remote,Senior,7,Bachelor,0,0,1,1,0,145753,5,2020,Medium,6
365,Data Engineer,Medium,Finance,Australia,Hybrid,Entry,1,Bachelor,1,0,1,0,1,190877,5,2026,Medium,9
366,Business Analyst,Medium,Education,Canada,Hybrid,Senior,12,Master,0,1,0,0,1,79824,6,2020,Medium,5
367,Data Analyst,Startup,Education,UK,Onsite,Entry,13,Bachelor,1,1,1,1,1,110877,1,2026,Low,9
368,AI Engineer,MNC,Education,Canada,Onsite,Senior,2,PhD,1,1,1,1,1,91747,4,2021,Medium,5
369,Data Scientist,Enterprise,Retail,UK,Hybrid,Mid,2,Master,0,1,0,0,1,167221,3,2023,Low,2
370,AI Engineer,Medium,Finance,Germany,Hybrid,Senior,3,PhD,0,0,0,0,1,199295,11,2022,Medium,9
371,Business Analyst,Enterprise,Retail,Germany,Remote,Mid,8,PhD,1,0,0,1,0,53555,11,2026,Low,9
372,Business Analyst,MNC,Healthcare,Canada,Onsite,Senior,8,Bachelor,1,1,0,0,0,70712,7,2020,High,7
373,Data Scientist,MNC,Healthcare,Australia,Hybrid,Mid,4,Bachelor,0,0,1,0,0,191383,12,2026,Medium,4
374,Data Analyst,Medium,E-commerce,Singapore,Onsite,Entry,6,Master,0,1,1,1,1,102517,12,2022,Low,5
375,Machine Learning Engineer,Startup,E-commerce,UK,Remote,Mid,13,Master,0,0,0,0,0,93177,1,2023,High,1
376,Data Scientist,MNC,Healthcare,UK,Remote,Senior,12,Master,1,0,0,1,0,178251,2,2022,Medium,6
377,Machine Learning Engineer,Enterprise,Healthcare,India,Hybrid,Mid,13,PhD,0,1,1,1,1,125754,12,2024,Low,9
378,Data Engineer,Enterprise,Retail,USA,Remote,Entry,8,PhD,1,1,1,0,1,94749,11,2026,Medium,6
379,Machine Learning Engineer,Enterprise,Healthcare,Australia,Hybrid,Entry,0,PhD,1,1,1,1,0,95000,12,2022,High,9
380,Data Analyst,Enterprise,Finance,Australia,Onsite,Senior,12,PhD,0,1,0,0,0,143721,8,2020,High,2
381,Data Engineer,MNC,Retail,India,Onsite,Mid,1,Bachelor,1,1,0,0,0,175267,2,2021,Medium,5
382,Machine Learning Engineer,Medium,Healthcare,Germany,Hybrid,Senior,13,Master,1,1,0,0,0,92039,12,2024,Low,3
383,Data Engineer,Medium,Retail,Canada,Hybrid,Mid,5,Bachelor,1,0,1,0,0,152142,11,2025,Low,7
384,Machine Learning Engineer,Enterprise,Retail,Australia,Hybrid,Entry,2,Bachelor,0,0,0,0,1,108429,9,2021,Medium,2
385,Data Analyst,Medium,Technology,UK,Onsite,Senior,10,PhD,1,0,0,1,0,198863,4,2021,Low,1
386,Machine Learning Engineer,Enterprise,E-commerce,India,Onsite,Entry,11,Master,0,1,1,0,1,53517,3,2023,Low,7
387,Machine Learning Engineer,Enterprise,Retail,Canada,Remote,Mid,10,PhD,0,0,0,1,1,153203,4,2021,High,8
388,Machine Learning Engineer,Startup,Education,Singapore,Remote,Entry,13,PhD,1,1,1,1,1,64099,9,2021,Low,6
389,Data Scientist,MNC,Retail,Canada,Onsite,Mid,6,Master,0,0,1,1,0,68925,7,2022,Medium,3
390,Data Scientist,MNC,Education,Australia,Onsite,Senior,4,Master,0,1,1,1,1,99607,11,2024,High,3
391,Data Scientist,Enterprise,Technology,USA,Hybrid,Mid,9,Bachelor,0,0,0,0,1,98004,11,2024,Medium,3
392,Data Analyst,MNC,Healthcare,UK,Onsite,Mid,7,PhD,0,0,1,1,0,90365,4,2022,High,5
393,Data Engineer,Medium,Retail,Canada,Onsite,Senior,12,PhD,0,1,1,0,1,171128,7,2020,Low,4
394,Business Analyst,Enterprise,Technology,Singapore,Remote,Senior,0,PhD,1,1,1,1,0,190851,8,2024,Medium,9
395,Machine Learning Engineer,Startup,Finance,UK,Remote,Entry,13,Master,0,1,1,1,0,123090,11,2024,Medium,1
396,Machine Learning Engineer,Medium,Technology,Australia,Hybrid,Mid,8,PhD,0,1,1,0,0,197408,11,2024,Low,9
397,Data Analyst,Startup,E-commerce,India,Remote,Mid,13,PhD,0,0,0,0,0,93518,8,2023,High,8
398,Machine Learning Engineer,Startup,E-commerce,Singapore,Hybrid,Entry,10,PhD,1,1,0,0,1,71242,12,2024,Medium,6
399,Data Scientist,MNC,Healthcare,Canada,Onsite,Mid,9,PhD,0,1,0,1,0,187693,6,2020,Medium,9
400,Business Analyst,MNC,Education,Singapore,Onsite,Mid,5,Bachelor,0,1,1,0,1,81446,11,2024,Low,6
401,AI Engineer,Enterprise,Healthcare,Australia,Hybrid,Senior,11,Master,1,0,1,0,1,162536,11,2025,Medium,7
402,Machine Learning Engineer,MNC,Education,Canada,Remote,Senior,4,Bachelor,0,1,0,0,0,147987,1,2020,High,4
403,Data Scientist,Startup,Education,Singapore,Remote,Senior,7,Master,1,1,1,1,1,83911,10,2024,High,6
404,AI Engineer,Startup,Education,India,Onsite,Entry,11,PhD,0,0,0,1,0,198264,11,2026,Medium,3
405,Business Analyst,Medium,Education,Singapore,Remote,Senior,11,Master,0,1,1,1,1,154677,11,2025,Low,5
406,AI Engineer,Startup,E-commerce,UK,Hybrid,Entry,3,Bachelor,0,1,1,0,1,125040,3,2020,Low,4
407,Data Scientist,Enterprise,E-commerce,UK,Onsite,Senior,11,PhD,1,1,0,1,0,194099,6,2026,Low,4
408,Data Engineer,Enterprise,Retail,Canada,Remote,Mid,12,Bachelor,1,0,0,1,0,189301,1,2026,High,2
409,Data Engineer,MNC,E-commerce,Australia,Onsite,Mid,8,Bachelor,1,1,0,0,0,118021,5,2022,High,6
410,AI Engineer,MNC,Healthcare,India,Onsite,Senior,4,Bachelor,0,1,1,0,1,75648,2,2026,Low,3
411,Data Analyst,MNC,E-commerce,Germany,Remote,Senior,0,Master,1,0,1,0,1,161188,1,2024,Low,7
412,AI Engineer,Enterprise,Healthcare,UK,Hybrid,Entry,7,Bachelor,1,0,1,0,1,180801,10,2026,Low,9
413,Machine Learning Engineer,Startup,Finance,Singapore,Remote,Mid,8,Master,1,0,1,1,0,145019,12,2026,Medium,1
414,Machine Learning Engineer,MNC,E-commerce,Germany,Remote,Senior,4,Bachelor,0,0,0,0,0,179690,3,2020,Medium,6
415,Data Engineer,Medium,Healthcare,Singapore,Remote,Senior,12,Bachelor,1,1,1,0,0,190787,2,2023,High,7
416,Data Analyst,MNC,Education,Canada,Remote,Mid,4,Master,1,1,1,0,0,77620,6,2026,Low,9
417,Data Scientist,Enterprise,Technology,Germany,Remote,Senior,5,Master,1,0,0,1,1,162386,6,2023,Low,4
418,Machine Learning Engineer,MNC,Education,Australia,Remote,Mid,8,Bachelor,1,0,0,1,0,172462,11,2022,High,7
419,Data Engineer,Startup,Retail,Singapore,Hybrid,Senior,4,Bachelor,0,1,0,0,1,157993,7,2021,Low,8
420,Business Analyst,MNC,Healthcare,Australia,Onsite,Mid,1,PhD,1,0,1,0,1,54233,7,2023,High,6
421,Data Engineer,Enterprise,Education,Singapore,Hybrid,Entry,2,Bachelor,1,0,1,1,1,60405,5,2024,High,5
422,Machine Learning Engineer,Enterprise,E-commerce,Germany,Remote,Senior,10,Bachelor,0,1,1,0,1,97837,3,2022,High,2
423,Machine Learning Engineer,Medium,E-commerce,Australia,Hybrid,Senior,9,PhD,1,0,0,0,1,79414,6,2020,Low,1
424,Data Engineer,Enterprise,Finance,UK,Onsite,Senior,2,Bachelor,1,1,0,0,0,156278,3,2025,Medium,3
425,Data Scientist,Medium,Technology,Canada,Hybrid,Entry,8,Bachelor,0,1,1,0,1,150505,5,2025,Low,8
426,AI Engineer,Startup,Healthcare,Germany,Remote,Senior,7,Master,0,0,1,0,0,183345,3,2025,Low,5
427,Machine Learning Engineer,Enterprise,Education,Singapore,Onsite,Senior,12,Master,1,0,1,1,1,80781,6,2020,High,5
428,Data Engineer,MNC,Technology,UK,Remote,Mid,12,Master,0,0,1,1,1,82456,4,2026,Low,9
429,Data Engineer,Startup,Finance,Singapore,Remote,Senior,14,Bachelor,1,1,1,1,0,114277,9,2020,High,9
430,Data Analyst,MNC,Retail,Germany,Onsite,Senior,5,Master,0,0,0,1,1,65012,2,2020,Medium,9
431,AI Engineer,MNC,Technology,Singapore,Onsite,Mid,4,Bachelor,1,0,1,0,1,98494,7,2024,High,8
432,Business Analyst,MNC,Finance,UK,Remote,Entry,9,PhD,0,1,0,1,1,77808,5,2023,Low,8
433,Data Scientist,Startup,Healthcare,Australia,Hybrid,Entry,1,Master,0,1,1,1,1,186111,9,2025,Medium,2
434,Business Analyst,Startup,Retail,Australia,Onsite,Mid,8,PhD,0,0,1,1,0,142207,10,2020,High,2
435,AI Engineer,Enterprise,E-commerce,Canada,Hybrid,Entry,9,Bachelor,1,1,0,0,1,66632,5,2026,Low,5
436,AI Engineer,MNC,Finance,Singapore,Hybrid,Entry,7,Bachelor,0,1,1,1,1,58217,12,2026,Low,6
437,AI Engineer,Medium,E-commerce,Australia,Onsite,Senior,13,PhD,1,0,1,0,1,88147,5,2025,High,5
438,Business Analyst,Enterprise,Retail,India,Hybrid,Senior,4,PhD,1,1,0,0,1,93016,12,2024,Medium,8
439,AI Engineer,Startup,Finance,UK,Onsite,Senior,5,PhD,0,0,1,1,0,134467,2,2022,Low,1
440,Data Engineer,Medium,Finance,UK,Onsite,Entry,14,PhD,1,1,0,1,0,112729,3,2025,High,6
441,Business Analyst,Startup,Retail,Germany,Onsite,Senior,8,Master,1,0,0,0,0,113728,6,2024,Medium,5
442,AI Engineer,Medium,Healthcare,Canada,Onsite,Entry,0,PhD,1,0,1,1,1,157844,4,2025,Low,2
443,Data Engineer,Enterprise,Finance,USA,Hybrid,Senior,12,Master,1,0,1,1,1,174837,11,2022,Low,8
444,Data Analyst,Medium,Retail,Australia,Hybrid,Entry,3,PhD,1,1,0,0,1,96896,3,2025,Medium,7
445,AI Engineer,Enterprise,Technology,USA,Onsite,Mid,4,PhD,1,1,0,1,1,76800,5,2023,High,5
446,Business Analyst,Startup,E-commerce,India,Onsite,Mid,8,Master,0,1,1,1,1,94501,9,2025,Medium,2
447,Machine Learning Engineer,Medium,Finance,Canada,Onsite,Senior,11,Bachelor,1,0,0,0,1,155264,3,2025,Medium,2
448,AI Engineer,MNC,Technology,UK,Onsite,Entry,4,Bachelor,1,0,0,1,1,120021,7,2026,Medium,1
449,Machine Learning Engineer,MNC,Finance,USA,Remote,Mid,4,Bachelor,0,1,0,1,0,149647,9,2020,Medium,8
450,Data Engineer,Startup,Healthcare,India,Hybrid,Mid,11,Bachelor,0,0,0,1,1,105245,4,2025,Medium,6
451,Data Analyst,Medium,Retail,Canada,Hybrid,Senior,11,Master,0,0,1,1,1,123268,7,2026,High,2
452,Data Scientist,MNC,Finance,India,Onsite,Senior,2,Bachelor,1,1,1,0,0,50576,11,2021,High,6
453,Data Analyst,Enterprise,Retail,Australia,Remote,Entry,7,Master,0,0,1,0,0,155214,7,2025,Low,4
454,AI Engineer,Medium,Education,USA,Remote,Mid,13,Master,1,1,0,1,0,122258,11,2022,High,3
455,Machine Learning Engineer,Medium,Finance,Germany,Remote,Entry,6,Master,0,1,1,1,0,86951,3,2021,Medium,9
456,Machine Learning Engineer,MNC,Healthcare,Germany,Onsite,Entry,7,Master,1,0,0,0,0,138815,1,2024,Medium,3
457,Business Analyst,Enterprise,Healthcare,Canada,Remote,Senior,3,Master,1,1,0,1,0,137757,4,2026,Medium,8
